0,1,2,3,4,5,6
tbl_189558,0,0,3,0,0,0
tbl_189119,0,0,2,0,0,0
tbl_189356,0,0,2,0,0,0
tbl_189195,0,0,3,0,0,0
tbl_189230,0,0,3,0,0,0
tbl_189082,0,0,3,0,0,0
tbl_189169,0,0,3,0,0,0
tbl_189844,1,0,2,0,0,0
tbl_189846,0,0,1,0,0,0
tbl_189550,0,2,3,0,0,0
tbl_189771,1,0,2,0,0,0
tbl_189772,0,0,1,0,0,0
tbl_189549,1,1,3,0,0,0
tbl_189143,0,0,3,0,0,7
tbl_189559,0,0,3,0,0,0
tbl_189392,0,0,3,0,0,0
tbl_189355,0,0,3,0,0,0
tbl_189118,0,0,3,0,0,0
tbl_189083,0,0,3,0,0,0
tbl_231105,0,0,7,0,0,0
tbl_8950,4,2,8,0,0,0
tbl_230459,0,0,40,0,0,0
tbl_378602,3,0,3,0,0,0
tbl_378406,3,0,3,0,0,0
tbl_212217,0,0,1,0,0,0
tbl_230530,0,0,5,0,0,0
tbl_379133,3,0,3,0,0,0
tbl_379120,3,0,3,0,0,0
tbl_379091,3,0,3,0,0,0
tbl_379105,3,0,3,0,0,0
tbl_378657,3,0,3,0,0,0
tbl_259977,2,0,2,0,0,0
tbl_260259,0,0,4,0,0,0
tbl_378924,3,0,3,0,0,0
tbl_230682,0,0,10,0,0,0
tbl_258443,1,0,0,0,0,0
tbl_378630,3,0,3,0,0,0
tbl_379203,3,0,3,0,0,0
tbl_378910,3,0,3,0,0,0
tbl_379162,3,0,3,0,0,0
tbl_378377,3,0,3,0,0,0
tbl_378278,0,0,196,0,0,0
tbl_378812,3,0,3,0,0,0
tbl_230496,0,0,40,0,0,0
tbl_378755,3,0,3,0,0,0
tbl_378322,3,0,3,0,0,0
tbl_378490,3,0,3,0,0,0
tbl_378559,3,0,3,0,0,0
tbl_378349,3,0,2,0,0,0
tbl_195073,0,0,0,0,0,6
tbl_195075,0,0,0,0,0,6
tbl_195079,0,0,0,0,0,11
tbl_230568,0,0,5,0,0,0
tbl_258597,1,0,0,0,0,0
tbl_258457,1,0,0,0,0,0
tbl_195080,5,5,10,0,0,15
tbl_195082,0,0,0,0,0,15
tbl_378587,3,0,2,0,0,0
tbl_258471,1,0,0,0,0,0
tbl_258555,1,0,0,0,0,0
tbl_258583,1,0,0,0,0,0
tbl_259368,1,0,0,0,0,0
tbl_195084,5,5,10,0,0,7
tbl_212250,1,0,0,0,0,0
tbl_195085,0,0,0,0,0,7
tbl_230720,0,0,8,0,0,0
tbl_195087,6,6,12,0,0,10
tbl_378415,0,0,3,0,0,0
tbl_378611,0,0,3,0,0,0
tbl_195088,0,0,0,0,0,10
tbl_378667,0,0,3,0,0,0
tbl_378308,3,0,3,0,0,0
tbl_379007,3,0,3,0,0,0
tbl_378293,3,0,3,0,0,0
tbl_379287,3,0,3,0,0,0
tbl_17861,1,0,0,0,0,0
tbl_379260,3,0,3,0,0,0
tbl_378671,3,0,3,0,0,0
tbl_378854,3,0,3,0,0,0
tbl_8906,2,0,0,0,0,0
tbl_39085,10,0,10,0,0,0
tbl_39162,50,10,0,0,0,0
tbl_39084,10,0,10,0,0,0
tbl_39161,50,10,0,0,0,0
tbl_39080,10,0,10,0,0,0
tbl_39157,50,10,0,0,0,0
tbl_258485,1,0,0,0,0,0
tbl_258499,1,0,0,0,0,0
tbl_260009,2,0,0,0,0,0
tbl_378569,0,0,3,0,0,0
tbl_378499,0,0,3,0,0,0
tbl_379101,0,0,3,0,0,0
tbl_379115,0,0,3,0,0,0
tbl_379143,0,0,3,0,0,0
tbl_378517,3,0,3,0,0,0
tbl_378335,3,0,3,0,0,0
tbl_379050,3,0,3,0,0,0
tbl_379021,3,0,3,0,0,0
tbl_378783,3,0,3,0,0,0
tbl_230535,0,0,40,0,0,0
tbl_378615,3,0,3,0,0,0
tbl_378573,3,0,3,0,0,0
tbl_378933,0,0,3,0,0,0
tbl_379129,0,0,3,0,0,0
tbl_230606,0,0,5,0,0,0
tbl_230758,0,0,9,0,0,0
tbl_258541,1,0,0,0,0,0
tbl_258569,1,0,0,0,0,0
tbl_378387,0,0,3,0,0,0
tbl_378919,0,0,3,0,0,0
tbl_379171,0,0,3,0,0,0
tbl_378821,0,0,3,0,0,0
tbl_378639,0,0,3,0,0,0
tbl_378765,0,0,3,0,0,0
tbl_379213,0,0,3,0,0,0
tbl_378840,3,0,3,0,0,0
tbl_378532,3,0,3,0,0,0
tbl_378545,3,0,3,0,0,0
tbl_378433,3,0,3,0,0,0
tbl_17969,4,2,8,0,0,0
tbl_14278,4,2,8,0,0,0
tbl_18211,4,2,8,0,0,0
tbl_379064,3,0,3,0,0,0
tbl_379148,3,0,3,0,0,0
tbl_379274,3,0,3,0,0,0
tbl_378644,3,0,2,0,0,0
tbl_378980,3,0,3,0,0,0
tbl_378965,3,0,3,0,0,0
tbl_17862,1,0,0,0,0,0
tbl_8907,1,0,0,0,0,0
tbl_259976,0,0,22,0,0,0
tbl_378317,0,0,3,0,0,0
tbl_378303,0,0,3,0,0,0
tbl_379297,0,0,3,0,0,0
tbl_379269,0,0,3,0,0,0
tbl_378863,0,0,3,0,0,0
tbl_378359,0,0,2,0,0,0
tbl_378331,0,0,3,0,0,0
tbl_379017,0,0,3,0,0,0
tbl_378681,0,0,3,0,0,0
tbl_378597,0,0,2,0,0,0
tbl_191891,0,0,2,0,0,0
tbl_195089,0,0,0,0,0,6
tbl_191386,0,0,2,0,0,0
tbl_191854,0,0,2,0,0,0
tbl_191421,0,0,2,0,0,0
tbl_195092,6,6,18,0,0,13
tbl_191945,0,1,3,0,0,0
tbl_191957,0,1,3,0,0,0
tbl_191946,1,1,4,0,0,0
tbl_191499,0,0,2,0,0,0
tbl_191927,0,1,3,0,0,0
tbl_191287,0,0,2,0,0,0
tbl_192133,0,0,3,0,0,0
tbl_191958,1,17,4,0,0,0
tbl_191482,0,1,3,0,0,0
tbl_191925,0,1,3,0,0,0
tbl_191537,0,0,3,0,0,0
tbl_191673,0,0,2,0,0,0
tbl_191620,0,0,2,0,0,0
tbl_191951,0,1,3,0,0,0
tbl_191928,1,1,4,0,0,0
tbl_191483,1,1,4,0,0,0
tbl_191952,1,1,4,0,0,0
tbl_191924,1,1,4,0,0,0
tbl_378797,2,0,2,0,0,0
tbl_379301,2,0,2,0,0,0
tbl_14279,2,0,6,0,0,0
tbl_378475,2,0,2,0,0,0
tbl_378937,2,0,2,0,0,0
tbl_191364,1,0,2,0,0,0
tbl_191365,0,0,1,0,0,0
tbl_192193,1,0,2,0,0,0
tbl_192191,0,0,1,0,0,0
tbl_378895,3,0,2,0,0,0
tbl_191460,0,1,3,0,0,0
tbl_191459,1,1,4,0,0,0
tbl_192210,1,16,2,0,0,0
tbl_192209,0,0,1,0,0,0
tbl_191469,1,0,2,0,0,0
tbl_191468,0,0,1,0,0,0
tbl_379245,2,0,2,0,0,0
tbl_379315,2,0,2,0,0,0
tbl_17970,2,0,6,0,0,0
tbl_191372,1,0,3,0,0,0
tbl_191373,0,0,1,0,0,0
tbl_191477,0,1,3,0,0,0
tbl_191478,1,1,4,0,0,0
tbl_191016,1,0,2,0,0,0
tbl_191017,0,0,1,0,0,0
tbl_191948,0,1,3,0,0,0
tbl_378994,2,0,2,0,0,0
tbl_378742,3,0,2,0,0,0
tbl_191949,1,1,4,0,0,0
tbl_378826,3,0,2,0,0,0
tbl_191933,0,1,3,0,0,0
tbl_18210,2,0,6,0,0,0
tbl_191465,0,1,3,0,0,0
tbl_191934,1,1,4,0,0,0
tbl_191466,1,1,4,0,0,0
tbl_192179,1,16,2,0,0,0
tbl_192180,0,0,1,0,0,0
tbl_192168,1,24,2,0,0,0
tbl_192169,0,0,1,0,0,0
tbl_191915,0,1,3,0,0,0
tbl_192147,1,0,2,0,0,0
tbl_192148,0,0,1,0,0,0
tbl_192206,1,0,2,0,0,0
tbl_192207,0,0,1,0,0,0
tbl_192173,1,0,2,0,0,0
tbl_192175,0,0,1,0,0,0
tbl_191907,0,2,3,0,0,0
tbl_191906,1,1,3,0,0,0
tbl_191474,0,1,3,0,0,0
tbl_191475,1,1,4,0,0,0
tbl_191964,1,0,2,0,0,0
tbl_191965,0,0,1,0,0,0
tbl_192190,1,8,2,0,0,0
tbl_192188,0,0,1,0,0,0
tbl_191919,1,0,2,0,0,0
tbl_191920,0,0,1,0,0,0
tbl_192214,1,0,2,0,0,0
tbl_192213,0,0,1,0,0,0
tbl_192078,1,0,2,0,0,0
tbl_192080,0,0,1,0,0,0
tbl_192172,1,0,2,0,0,0
tbl_192171,0,0,1,0,0,0
tbl_379077,2,0,2,0,0,0
tbl_191491,0,0,1,0,0,0
tbl_191954,0,1,3,0,0,0
tbl_191955,1,1,4,0,0,0
tbl_191912,0,1,3,0,0,0
tbl_230572,0,0,40,0,0,0
tbl_191942,0,1,3,0,0,0
tbl_191936,0,1,3,0,0,0
tbl_191937,1,1,4,0,8,0
tbl_191943,1,1,4,0,0,0
tbl_192176,0,1,3,0,0,0
tbl_191143,0,1,3,0,0,0
tbl_191488,0,1,3,0,0,0
tbl_191968,0,1,3,0,0,0
tbl_191923,0,1,3,0,0,0
tbl_191485,0,1,3,0,0,0
tbl_191145,1,1,4,0,0,0
tbl_191909,0,1,3,0,0,0
tbl_191966,1,1,4,0,0,0
tbl_191921,1,1,4,0,0,0
tbl_191486,1,1,4,0,0,0
tbl_191463,0,1,3,0,0,0
tbl_191480,0,1,3,0,0,0
tbl_191479,1,1,4,0,0,0
tbl_192177,1,1,4,0,0,0
tbl_191461,1,1,4,0,0,0
tbl_191939,0,1,3,0,0,0
tbl_191940,1,1,4,0,0,0
tbl_191970,0,1,3,0,0,0
tbl_191969,1,1,4,0,0,0
tbl_192194,1,0,2,0,0,0
tbl_192195,0,0,1,0,0,0
tbl_192109,0,0,1,0,0,0
tbl_192215,1,0,2,0,0,0
tbl_192217,0,0,1,0,0,0
tbl_192201,1,0,2,0,0,0
tbl_192200,0,0,1,0,0,0
tbl_191472,0,0,1,0,0,0
tbl_192186,1,0,2,0,0,0
tbl_192187,0,0,1,0,0,0
tbl_192197,1,0,2,0,0,0
tbl_192198,0,0,1,0,0,0
tbl_191960,0,1,3,0,0,0
tbl_192184,0,1,3,0,0,0
tbl_191961,1,1,4,0,0,0
tbl_192182,1,10,4,0,0,0
tbl_192165,1,0,2,0,0,0
tbl_192164,0,0,1,0,0,0
tbl_192205,1,0,2,0,0,0
tbl_192204,0,0,1,0,0,0
tbl_379189,2,0,2,0,0,0
tbl_192141,1,0,0,0,0,0
tbl_192131,0,0,3,0,0,0
tbl_191890,0,0,5,0,0,0
tbl_191384,0,0,3,0,0,0
tbl_191498,0,0,47,0,0,0
tbl_191853,0,0,3,0,0,0
tbl_191286,0,0,11,0,0,0
tbl_230644,0,0,5,0,0,0
tbl_191619,0,0,3,0,0,0
tbl_191423,0,0,3,0,0,0
tbl_191536,0,0,24,0,0,0
tbl_258444,1,0,0,0,0,0
tbl_191672,0,0,3,0,0,0
tbl_378625,0,0,3,0,0,0
tbl_378793,0,0,3,0,0,0
tbl_379031,0,0,3,0,0,0
tbl_378849,0,0,3,0,0,0
tbl_378345,0,0,3,0,0,0
tbl_379059,0,0,3,0,0,0
tbl_378541,0,0,3,0,0,0
tbl_378527,0,0,3,0,0,0
tbl_378975,0,0,3,0,0,0
tbl_378989,0,0,3,0,0,0
tbl_378583,0,0,3,0,0,0
tbl_379073,0,0,3,0,0,0
tbl_378447,3,0,2,0,0,0
tbl_378420,3,0,2,0,0,0
tbl_378364,3,0,2,0,0,0
tbl_379218,2,0,2,0,0,0
tbl_378279,3,0,2,0,0,0
tbl_14280,0,8,0,0,0,0
tbl_17971,0,8,0,0,0,0
tbl_18209,0,8,0,0,0,0
tbl_378653,0,0,2,0,0,0
tbl_378443,0,0,3,0,0,0
tbl_378555,0,0,3,0,0,0
tbl_379283,0,0,3,0,0,0
tbl_379157,0,0,3,0,0,0
tbl_13885,4,2,8,0,0,0
tbl_378727,2,0,2,0,0,0
tbl_378462,2,0,2,0,0,0
tbl_378686,3,0,2,0,0,0
tbl_378391,2,0,2,0,0,0
tbl_230611,0,0,40,0,0,0
tbl_19263,4,2,8,0,0,0
tbl_379231,2,0,2,0,0,0
tbl_378952,2,0,2,0,0,0
tbl_379035,2,0,2,0,0,0
tbl_378882,2,0,2,0,0,0
tbl_378769,2,0,2,0,0,0
tbl_378504,2,0,2,0,0,0
tbl_233038,0,0,4,0,0,0
tbl_258513,1,0,0,0,0,0
tbl_258527,1,0,0,0,0,0
tbl_259369,1,0,0,0,0,0
tbl_378835,0,0,2,0,0,0
tbl_378751,0,0,2,0,0,0
tbl_378947,0,0,2,0,0,0
tbl_379311,0,0,2,0,0,0
tbl_378485,0,0,2,0,0,0
tbl_378807,0,0,2,0,0,0
tbl_379325,0,0,2,0,0,0
tbl_379255,0,0,2,0,0,0
tbl_378905,0,0,2,0,0,0
tbl_379003,0,0,2,0,0,0
tbl_379176,2,0,2,0,0,0
tbl_378868,2,0,2,0,0,0
tbl_378713,2,0,2,0,0,0
tbl_378699,2,0,2,0,0,0
tbl_378457,0,0,2,0,0,0
tbl_378695,0,0,2,0,0,0
tbl_378373,0,0,2,0,0,0
tbl_378737,0,0,2,0,0,0
tbl_281178,5,0,0,0,0,0
tbl_378289,0,0,2,0,0,0
tbl_378429,0,0,2,0,0,0
tbl_379199,0,0,2,0,0,0
tbl_379227,0,0,2,0,0,0
tbl_379087,0,0,2,0,0,0
tbl_13884,2,0,6,0,0,0
tbl_19262,2,0,6,0,0,0
tbl_378877,0,0,2,0,0,0
tbl_378961,0,0,2,0,0,0
tbl_379045,0,0,2,0,0,0
tbl_378513,0,0,2,0,0,0
tbl_379185,0,0,2,0,0,0
tbl_379241,0,0,2,0,0,0
tbl_378779,0,0,2,0,0,0
tbl_378401,0,0,2,0,0,0
tbl_378471,0,0,2,0,0,0
tbl_378891,0,0,2,0,0,0
tbl_13883,0,8,0,0,0,0
tbl_258458,1,0,0,0,0,0
tbl_258472,1,0,0,0,0,0
tbl_378723,0,0,2,0,0,0
tbl_378709,0,0,2,0,0,0
tbl_281216,5,0,0,0,0,0
tbl_19261,0,8,0,0,0,0
tbl_258556,1,0,0,0,0,0
tbl_258584,1,0,0,0,0,0
tbl_258445,1,0,0,0,0,0
tbl_258542,1,0,0,0,0,0
tbl_258598,1,0,0,0,0,0
tbl_258500,1,0,0,0,0,0
tbl_258486,1,0,0,0,0,0
tbl_190313,0,0,3,0,0,0
tbl_190276,0,0,3,0,0,0
tbl_190471,0,0,2,0,0,0
tbl_284205,3,0,0,0,0,0
tbl_190173,0,0,3,0,0,0
tbl_190638,0,0,3,0,0,0
tbl_190210,0,0,2,0,0,0
tbl_190236,0,0,3,0,0,0
tbl_190435,0,0,2,0,0,0
tbl_190977,0,0,2,0,0,0
tbl_190629,0,2,3,0,0,0
tbl_190631,1,1,3,0,0,0
tbl_190853,1,0,2,0,0,0
tbl_190851,0,0,1,0,0,0
tbl_190924,1,0,2,0,0,0
tbl_190925,0,0,1,0,0,0
tbl_258514,1,0,0,0,0,0
tbl_190261,0,0,3,0,0,0
tbl_281254,5,0,0,0,0,0
tbl_190235,0,0,3,0,0,8
tbl_190640,0,0,3,0,0,0
tbl_190472,0,0,3,0,0,0
tbl_190975,0,0,3,0,0,0
tbl_190211,0,0,3,0,0,0
tbl_190436,0,0,3,0,0,0
tbl_190174,0,0,3,0,0,0
tbl_240021,1,0,1,0,0,0
tbl_239970,1,0,1,0,0,0
tbl_230011,1,0,1,0,0,0
tbl_34956,1,0,1,0,0,0
tbl_37202,1,0,0,0,0,0
tbl_37211,1,0,1,0,0,0
tbl_37583,3,0,15,0,0,0
tbl_192502,0,28,0,0,0,0
tbl_330571,0,0,4,0,0,0
tbl_330570,0,0,7,0,0,0
tbl_239762,1,0,1,0,0,0
tbl_34957,1,0,1,0,0,0
tbl_37203,1,0,0,0,0,0
tbl_37212,1,0,1,0,0,0
tbl_37584,3,0,1,0,0,0
tbl_330618,0,0,4,0,0,0
tbl_330617,0,0,7,0,0,0
tbl_229939,1,0,1,0,0,0
tbl_230046,1,0,1,0,0,0
tbl_239918,1,0,1,0,0,0
tbl_239813,1,0,1,0,0,0
tbl_229974,1,0,1,0,0,0
tbl_34953,1,0,1,0,0,0
tbl_37199,1,0,0,0,0,0
tbl_37208,1,0,1,0,0,0
tbl_37580,3,0,1,0,0,0
tbl_330430,0,0,5,0,0,0
tbl_330429,0,0,10,0,0,0
tbl_34955,1,0,1,0,0,0
tbl_37201,1,0,0,0,0,0
tbl_37210,1,0,1,0,0,0
tbl_37582,3,0,1,0,0,0
tbl_330523,0,0,4,0,0,0
tbl_330524,0,0,7,0,0,0
tbl_239865,1,0,1,0,0,0
tbl_230118,1,0,1,0,0,0
tbl_34958,1,0,1,0,0,0
tbl_37204,1,0,0,0,0,0
tbl_37213,1,0,1,0,0,0
tbl_37585,3,0,1,0,0,0
tbl_330664,0,0,4,0,0,0
tbl_330665,0,0,7,0,0,0
tbl_34954,1,0,1,0,0,0
tbl_37200,1,0,0,0,0,0
tbl_37209,1,0,1,0,0,0
tbl_37581,3,0,1,0,0,0
tbl_330476,0,0,4,0,0,0
tbl_330477,0,0,7,0,0,0
tbl_230083,1,0,1,0,0,0
tbl_330319,1,0,2,0,0,0
tbl_248824,1,0,1,0,0,0
tbl_330284,1,0,2,0,0,0
tbl_330427,0,0,7,0,0,0
tbl_248789,1,0,1,0,0,0
tbl_229936,0,0,7,0,0,0
tbl_239760,0,0,7,0,0,0
tbl_39998,0,0,0,0,0,0
tbl_40546,1,0,1,0,0,0
tbl_40585,1,0,0,0,0,0
tbl_42077,0,0,0,0,0,0
tbl_327980,3,0,10,0,0,0
tbl_42386,0,0,0,0,0,0
tbl_42387,1,0,0,0,0,0
tbl_327871,3,0,10,0,0,0
tbl_239858,1,0,0,0,0,0
tbl_240066,1,0,0,0,0,0
tbl_240014,1,0,0,0,0,0
tbl_239962,1,0,0,0,0,0
tbl_281292,5,0,0,0,0,0
tbl_239806,1,0,0,0,0,0
tbl_239910,1,0,0,0,0,0
tbl_6878,7,0,0,0,0,0
tbl_229685,1,0,1,0,0,0
tbl_6880,7,0,0,0,0,0
tbl_229757,1,0,1,0,0,0
tbl_9810,8,0,8,0,0,0
tbl_9811,8,0,8,0,0,0
tbl_14960,0,0,24,0,0,0
tbl_20029,0,0,16,0,0,0
tbl_239652,1,0,1,0,0,0
tbl_248753,1,0,1,0,0,0
tbl_6881,7,0,0,0,0,0
tbl_229792,1,0,1,0,0,0
tbl_15843,0,7,0,0,0,0
tbl_15849,0,7,0,0,0,0
tbl_15868,0,7,0,0,0,0
tbl_15885,0,7,0,0,0,0
tbl_317127,1,0,1,0,0,0
tbl_330320,0,1,0,0,0,0
tbl_317077,1,0,1,0,0,0
tbl_330283,0,1,0,0,0,0
tbl_6882,7,0,0,0,0,0
tbl_229829,1,0,1,0,0,0
tbl_239616,1,0,1,0,0,0
tbl_6883,7,0,0,0,0,0
tbl_229864,1,0,1,0,0,0
tbl_330175,1,0,3,0,0,0
tbl_6879,7,0,0,0,0,0
tbl_229720,1,0,1,0,0,0
tbl_8578,0,0,0,0,0,0
tbl_16445,0,41,0,0,0,0
tbl_21739,0,24,0,0,0,0
tbl_33877,1,0,0,0,0,0
tbl_33885,0,0,0,0,0,0
tbl_33893,0,0,0,0,0,0
tbl_33901,1,1,0,0,0,0
tbl_33909,1,1,1,0,0,0
tbl_33917,1,1,0,0,0,0
tbl_178627,0,9,0,0,0,0
tbl_185263,0,0,8,0,0,0
tbl_186229,0,0,7,0,0,0
tbl_234417,3,0,1,0,0,0
tbl_365247,0,0,9,0,0,4
tbl_343878,0,0,1,0,0,0
tbl_343972,0,0,1,0,0,0
tbl_330247,1,0,2,0,0,0
tbl_343831,0,0,1,0,0,0
tbl_248680,1,0,1,0,0,0
tbl_10093,0,30,0,0,0,0
tbl_10092,0,0,1,0,0,0
tbl_344019,0,0,1,0,0,0
tbl_343784,0,0,1,0,0,0
tbl_343690,0,0,1,0,0,0
tbl_343924,0,0,1,0,0,0
tbl_343737,0,0,1,0,0,0
tbl_15830,0,28,1,0,0,0
tbl_27207,0,15,0,0,0,0
tbl_28505,0,29,0,0,0,0
tbl_35471,2,0,2,0,0,0
tbl_10104,0,12,0,0,0,0
tbl_16656,0,15,7,0,0,0
tbl_17708,0,1,0,0,0,0
tbl_39470,1,0,1,0,0,0
tbl_192583,0,2,0,0,0,0
tbl_195147,0,1,0,0,0,0
tbl_342729,0,0,1,0,0,0
tbl_35472,2,0,2,0,0,0
tbl_229975,0,0,9,0,0,0
tbl_10105,0,0,1,0,0,0
tbl_193604,0,0,14,0,0,0
tbl_16651,0,0,0,0,0,0
tbl_16650,0,0,1,0,0,0
tbl_19105,0,0,1,0,0,0
tbl_35475,2,0,2,0,0,0
tbl_35470,2,0,2,0,0,0
tbl_229938,0,0,9,0,0,0
tbl_230119,0,0,9,0,0,0
tbl_230082,0,0,9,0,0,0
tbl_230010,0,0,9,0,0,0
tbl_230047,0,0,9,0,0,0
tbl_239580,1,0,1,0,0,0
tbl_330211,1,0,2,0,0,0
tbl_229682,0,0,7,0,0,0
tbl_248678,0,0,7,0,0,0
tbl_35474,2,0,2,0,0,0
tbl_330173,0,0,7,0,0,0
tbl_343687,0,0,8,0,0,0
tbl_35473,2,0,2,0,0,0
tbl_248717,1,0,1,0,0,0
tbl_239508,2,0,1,0,0,0
tbl_316931,1,0,1,0,0,0
tbl_330176,0,1,0,0,0,0
tbl_33892,0,0,0,0,0,0
tbl_33900,2,2,0,0,0,0
tbl_33908,2,2,2,0,0,0
tbl_33916,2,2,0,0,0,0
tbl_184053,0,0,9,0,0,0
tbl_185019,0,0,10,0,0,0
tbl_234382,6,0,1,0,0,0
tbl_248860,1,0,1,0,0,0
tbl_330355,1,0,2,0,0,0
tbl_229937,0,0,0,0,0,0
tbl_33880,1,0,0,0,0,0
tbl_33888,0,0,0,0,0,0
tbl_33896,0,2,0,0,0,0
tbl_33904,1,1,0,0,0,0
tbl_33912,1,1,1,0,0,0
tbl_33920,1,1,0,0,0,0
tbl_130239,0,1,0,0,0,0
tbl_132448,0,1,0,0,0,0
tbl_134682,0,1,0,0,0,0
tbl_136897,0,1,0,0,0,0
tbl_139120,0,1,0,0,0,0
tbl_141373,0,1,0,0,0,0
tbl_143610,0,1,0,0,0,0
tbl_145833,0,1,0,0,0,0
tbl_148060,0,1,0,0,0,0
tbl_150272,0,1,0,0,0,0
tbl_188932,0,0,7,0,0,0
tbl_189813,0,0,7,0,0,0
tbl_234526,3,0,1,0,0,0
tbl_33879,2,0,0,0,0,0
tbl_33895,0,0,0,0,0,0
tbl_33903,2,2,0,0,0,0
tbl_33911,2,2,2,0,0,0
tbl_33919,2,2,0,0,0,0
tbl_187706,0,0,8,0,0,0
tbl_188704,0,0,6,0,0,0
tbl_234489,6,0,1,0,0,0
tbl_39792,0,0,0,0,0,0
tbl_317028,1,0,1,0,0,0
tbl_330248,0,1,0,0,0,0
tbl_35476,2,0,2,0,0,0
tbl_35480,1,0,1,0,0,0
tbl_35481,1,0,1,0,0,0
tbl_229793,0,0,13,0,0,0
tbl_229828,0,0,13,0,0,0
tbl_229683,0,0,7,0,0,0
tbl_229865,0,0,13,0,0,0
tbl_212255,0,0,1,0,0,0
tbl_35484,1,0,1,0,0,0
tbl_35479,1,0,1,0,0,0
tbl_258515,1,0,0,0,0,0
tbl_342732,0,0,1,0,0,0
tbl_342776,1,0,0,0,0,0
tbl_239505,0,0,7,0,0,0
tbl_316585,0,0,7,0,0,0
tbl_33875,1,0,0,0,0,0
tbl_33883,0,0,0,0,0,0
tbl_33891,0,0,0,0,0,0
tbl_33899,1,1,0,0,0,0
tbl_33907,1,1,1,0,0,0
tbl_33915,1,1,0,0,0,0
tbl_182876,0,0,7,0,0,0
tbl_183809,0,0,7,0,0,0
tbl_234345,3,0,1,0,0,0
tbl_260014,2,0,2,0,0,0
tbl_260301,0,0,4,0,0,0
tbl_35483,1,0,1,0,0,0
tbl_35482,1,0,1,0,0,0
tbl_33878,1,0,0,0,0,0
tbl_33886,0,0,0,0,0,0
tbl_33894,1,2,0,0,0,0
tbl_33902,1,1,0,0,0,0
tbl_33910,1,1,1,0,0,0
tbl_33918,1,1,0,0,0,0
tbl_186473,0,0,8,0,0,0
tbl_187458,0,0,9,0,0,0
tbl_234454,3,0,1,0,0,0
tbl_229756,0,0,13,0,0,0
tbl_229721,0,0,13,0,0,0
tbl_39802,0,0,0,0,0,0
tbl_234344,0,0,7,0,0,0
tbl_35485,1,0,1,0,0,0
tbl_35461,1,0,1,0,0,0
tbl_184921,0,0,3,0,0,0
tbl_35464,1,0,1,0,0,0
tbl_35463,1,0,1,0,0,0
tbl_35462,1,0,1,0,0,0
tbl_186132,0,0,3,0,0,0
tbl_230155,1,0,1,0,0,0
tbl_33881,1,0,0,0,0,0
tbl_33889,0,0,0,0,0,0
tbl_33897,0,2,0,0,0,0
tbl_33905,1,1,0,0,0,0
tbl_33913,1,1,1,0,0,0
tbl_33921,1,1,0,0,0,0
tbl_190020,0,0,8,0,0,0
tbl_190893,0,0,7,0,0,0
tbl_234561,3,0,1,0,0,0
tbl_35460,1,0,1,0,0,0
tbl_183714,0,0,3,0,0,0
tbl_35465,1,0,1,0,0,0
tbl_189708,0,0,3,0,0,0
tbl_239539,0,0,1,0,0,0
tbl_317122,1,0,0,0,0,0
tbl_317171,1,0,0,0,0,0
tbl_316975,1,0,0,0,0,0
tbl_375884,1,0,1,0,0,0
tbl_375955,1,0,1,0,0,0
tbl_212287,1,0,0,0,0,0
tbl_317073,1,0,0,0,0,0
tbl_317176,1,0,1,0,0,0
tbl_317220,1,0,0,0,0,0
tbl_284150,1,0,0,0,0,0
tbl_239687,1,0,1,0,0,0
tbl_239719,0,0,1,0,0,0
tbl_328015,3,0,10,0,0,0
tbl_316980,1,0,1,0,0,0
tbl_330212,0,1,0,0,0,0
tbl_239544,1,0,1,0,0,0
tbl_35466,1,0,1,0,0,0
tbl_190788,0,0,3,0,0,0
tbl_330356,0,1,0,0,0,0
tbl_375919,1,0,1,0,0,0
tbl_375776,1,0,1,0,0,0
tbl_375848,1,0,1,0,0,0
tbl_234418,0,0,10,0,0,0
tbl_317024,1,0,0,0,0,0
tbl_281330,5,0,0,0,0,0
tbl_39074,11,0,11,0,0,0
tbl_39151,55,11,0,0,0,0
tbl_34959,1,0,1,0,0,0
tbl_37205,1,0,0,0,0,0
tbl_37214,1,0,1,0,0,0
tbl_37586,3,0,1,0,0,0
tbl_330712,0,0,4,0,0,0
tbl_330711,0,0,7,0,0,0
tbl_8909,2,0,0,0,0,0
tbl_17863,1,0,0,0,0,0
tbl_34617,0,0,0,0,0,0
tbl_375811,1,0,1,0,0,0
tbl_240074,1,0,1,0,0,0
tbl_375774,0,0,8,0,0,0
tbl_260047,2,0,0,0,0,0
tbl_234525,0,0,10,0,0,0
tbl_253911,0,0,1,0,0,0
tbl_375992,1,0,1,0,0,0
tbl_8908,1,0,0,0,0,0
tbl_260015,0,0,22,0,0,0
tbl_234562,0,0,10,0,0,0
tbl_230154,0,0,9,0,0,0
tbl_234346,0,0,10,0,0,0
tbl_330391,1,0,2,0,0,0
tbl_248896,1,0,1,0,0,0
tbl_6884,7,0,0,0,0,0
tbl_229901,1,0,1,0,0,0
tbl_380754,0,0,1,0,0,0
tbl_17864,1,0,0,0,0,0
tbl_281368,4,0,0,0,0,0
tbl_240118,1,0,0,0,0,0
tbl_317225,1,0,1,0,0,0
tbl_330392,0,1,0,0,0,0
tbl_239724,1,0,1,0,0,0
tbl_253650,0,0,1,0,0,0
tbl_234453,0,0,10,0,0,0
tbl_281406,4,0,0,0,0,0
